IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,PackageName,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
17,10.215.173.1,51427,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.480-06:00,2026-09-09T23:28:26.480-06:00
17,10.215.173.1,12435,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.484-06:00,2026-09-09T23:28:26.484-06:00
17,10.215.173.1,20377,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.487-06:00,2026-09-09T23:28:26.487-06:00
17,10.215.173.1,60785,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.491-06:00,2026-09-09T23:28:26.491-06:00
17,10.215.173.1,1438,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.494-06:00,2026-09-09T23:28:26.494-06:00
17,10.215.173.1,20025,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.499-06:00,2026-09-09T23:28:26.499-06:00
17,10.215.173.1,31758,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.502-06:00,2026-09-09T23:28:26.502-06:00
17,10.215.173.1,42955,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.505-06:00,2026-09-09T23:28:26.505-06:00
17,10.215.173.1,34117,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.508-06:00,2026-09-09T23:28:26.508-06:00
17,10.215.173.1,27805,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.511-06:00,2026-09-09T23:28:26.511-06:00
17,10.215.173.1,59209,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.514-06:00,2026-09-09T23:28:26.514-06:00
17,10.215.173.1,43219,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.517-06:00,2026-09-09T23:28:26.517-06:00
17,10.215.173.1,35885,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.520-06:00,2026-09-09T23:28:26.520-06:00
17,10.215.173.1,10241,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.523-06:00,2026-09-09T23:28:26.523-06:00
17,10.215.173.1,3114,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.527-06:00,2026-09-09T23:28:26.527-06:00
17,10.215.173.1,18501,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.530-06:00,2026-09-09T23:28:26.530-06:00
17,10.215.173.1,62038,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.533-06:00,2026-09-09T23:28:26.533-06:00
17,10.215.173.1,39398,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.536-06:00,2026-09-09T23:28:26.536-06:00
17,10.215.173.1,56225,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.540-06:00,2026-09-09T23:28:26.540-06:00
17,10.215.173.1,7136,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.543-06:00,2026-09-09T23:28:26.543-06:00
17,10.215.173.1,58850,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.547-06:00,2026-09-09T23:28:26.547-06:00
17,10.215.173.1,44380,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.551-06:00,2026-09-09T23:28:26.551-06:00
17,10.215.173.1,35824,10.215.173.2,53,10161,Gboard,com.google.android.inputmethod.latin,DNS,Unreachable,www.gstatic.com,0,0,0,0,2026-09-09T23:28:26.555-06:00,2026-09-09T23:28:26.555-06:00
